index,Alcohol,Malic_acid,Ash,Alcalinity_of_ash,Magnesium,Total_phenols,Flavanoids,Nonflavanoid_phenols,Proanthocyanins,Color_intensity,Hue,OD280%2FOD315_of_diluted_wines,Proline,class
541405,12.339773,3.025442,2.188062,18.85018,86.296709,1.406179,0.480979,0.278559,1.965245,10.55751,1.080732,2.934216,305.256583,2
201505,12.990735,1.808834,2.226832,15.120422,115.342036,3.413582,2.614779,0.288462,1.581965,5.428733,1.12705,3.086446,1058.042233,0
334623,12.135653,1.762718,2.20411,16.622736,82.816826,1.468554,2.40641,0.275682,1.239009,1.835878,0.96287,3.031272,578.460233,1
987163,12.293424,2.027156,2.489189,27.103529,87.597797,1.801482,2.14678,0.275887,1.222611,2.161741,0.878787,3.320888,535.961305,1
755916,11.503943,1.972142,2.391502,19.054764,131.976599,1.862872,1.270163,0.271723,1.694428,2.535375,1.047634,2.039575,608.42228,1
489457,13.571022,1.557027,2.546183,15.307446,128.129086,2.772898,2.609756,0.282834,1.819347,4.480445,0.78928,2.809187,882.018582,0
340416,11.683918,1.120619,2.493098,21.813049,90.361479,1.502617,1.551527,0.365691,1.868092,3.96182,1.004772,2.542127,397.548155,1
713380,11.793764,3.158105,2.207602,21.432041,113.286692,2.992847,2.689807,0.328132,1.802379,2.062415,1.045924,3.273832,502.902142,1
47314,12.756422,4.612618,2.809484,25.161572,98.860141,1.339271,1.513604,0.363451,1.272129,5.342352,0.588431,1.826974,537.699737,2
13820,14.024746,4.320808,2.306201,21.721168,134.327564,1.789064,0.65817,0.480929,1.205844,4.966351,0.857326,3.440452,526.976303,2
415606,14.147177,3.473873,2.587977,17.999824,99.382254,3.515962,3.014099,0.308984,2.91087,6.56724,1.097633,3.040503,1347.957832,0
619427,13.57545,1.527485,2.209938,24.411447,107.698152,2.73702,3.437798,0.253357,1.790453,4.906473,1.054248,2.673608,1220.304877,0
56962,12.999475,1.646817,2.400817,20.971846,104.349373,2.714918,1.700156,0.227706,1.878192,4.661817,1.268512,2.959108,886.355595,0
545992,14.159296,1.186361,2.383327,12.058327,92.906234,3.251197,3.209397,0.18889,2.063165,10.962115,1.076519,3.535929,1291.490363,0
514172,12.647956,1.270162,2.386538,18.320122,90.673905,2.966361,1.460098,0.300265,1.628216,1.792495,0.829958,2.80382,844.874564,1
45303,13.498069,3.731862,2.868941,24.457157,82.805624,1.569885,0.65597,0.458487,0.963738,3.713273,0.915873,3.470223,409.280028,1
298950,13.486038,1.478723,1.556788,14.580167,88.917723,1.512091,1.498877,0.265778,2.427917,4.061456,1.063692,3.136925,406.626584,1
954568,13.044034,1.685648,2.5107,14.433069,98.102017,2.709765,1.827129,0.285199,1.831476,4.723528,1.060014,3.253095,924.468824,0
848838,13.160763,1.891747,2.178265,15.288728,120.111253,2.486268,2.92844,0.27282,1.200128,4.963501,1.047886,1.574073,909.488056,0
819539,11.818654,4.14445,2.272742,21.019544,141.578761,1.818598,2.097337,0.343518,2.335921,2.131784,1.107837,2.162145,828.518502,2
748175,12.141385,1.002867,2.536572,28.094501,107.866055,1.460529,1.461577,0.443753,1.567688,6.327866,0.990788,2.910768,680.033967,1
472057,13.93672,3.601566,2.446456,18.007073,87.147821,2.266173,2.750383,0.274573,1.773334,5.628042,1.11395,3.141015,1381.129558,0
118298,13.54126,4.013604,2.916984,22.480341,106.410781,1.417561,0.610255,0.560966,1.445217,6.205586,0.843229,1.544305,666.693973,2
166352,13.456439,2.722006,2.261656,17.455523,89.342879,1.083805,2.655918,0.270781,0.619021,2.840584,1.091702,3.390834,518.10365,1
340710,13.548308,3.743182,2.988111,21.063179,86.510468,2.809141,1.313037,0.265501,1.365318,9.135669,0.894443,2.701425,664.772067,2
287016,11.929184,1.391312,2.073658,17.293624,110.944123,1.884769,0.983645,0.200986,1.376679,2.596798,1.028252,3.072164,696.471442,1
217602,13.21044,1.859801,2.007596,19.491445,93.006189,1.663473,0.533807,0.57648,0.636714,4.554677,0.779445,2.795294,580.849647,2
155638,12.63382,1.314294,2.386816,21.307942,127.376248,2.013047,1.840198,0.293162,1.302388,3.712648,0.983695,2.534628,738.287423,1
63017,11.929845,1.93805,1.970736,17.443997,80.831449,2.515428,2.512685,0.282666,1.47456,10.950003,1.311222,3.039507,675.119967,1
748139,13.550505,1.347754,2.378501,19.614685,92.664783,2.739027,1.203661,0.273756,2.227767,6.5655,1.20626,2.97953,1570.844919,0
910207,11.966854,1.544166,2.242377,23.975765,76.397548,1.807566,0.699256,0.356351,0.93396,5.164388,0.834854,3.225736,580.429821,1
717238,13.985611,1.86419,2.236521,17.31495,136.353004,3.215236,2.700192,0.319964,1.829074,4.572195,0.942039,2.846355,1320.715021,0
504701,13.098546,3.632837,2.248873,19.51049,108.416559,2.357665,0.74833,0.634731,1.506759,3.562031,1.108883,3.380686,947.607405,0
912799,12.199478,2.155417,2.413967,17.763669,117.335988,0.991618,0.522809,0.685136,2.048178,6.014249,0.579946,1.507339,534.175476,2
400992,11.765363,3.625328,2.487173,23.057968,90.024362,2.874038,2.753785,0.340994,1.270762,9.729981,0.540708,1.498283,620.60961,2
776513,13.521294,0.925015,2.22844,17.947282,127.046646,2.951231,3.170523,0.331999,1.464382,4.746517,0.985329,2.858822,1230.598201,0
726703,12.204043,0.80698,2.507755,25.08557,103.452723,1.770612,1.336033,0.247203,1.30963,1.728925,1.201983,2.317355,687.793918,1
417967,14.255111,1.913024,2.356822,19.344319,107.33266,2.487473,2.204642,0.2788,0.704999,5.888611,1.350181,3.053909,1336.093122,0
633243,13.201817,2.831277,2.717491,17.141725,93.30792,1.549896,0.704552,0.444183,0.809998,9.154236,0.558477,1.344966,656.454591,2
545647,12.460103,1.718844,2.857936,22.993125,106.872672,3.290928,3.793496,0.311516,1.912125,5.852406,1.115512,3.059277,1381.877771,0
720188,13.666041,1.017873,2.526789,14.035152,130.793022,2.6608,3.434632,0.319937,2.396359,4.799817,0.938827,3.575771,1096.362429,0
833982,13.552743,1.629751,2.092476,14.979403,98.012141,2.663047,2.3822,0.234046,1.590204,4.485721,0.946544,3.36596,917.724577,0
148188,13.565719,0.952993,2.396124,18.445473,108.208588,3.057155,3.517801,0.409061,1.588028,4.700093,1.090206,3.20216,1284.501189,0
107343,12.018611,1.638573,1.984212,10.533201,90.714389,2.678291,2.839297,0.24779,1.859681,3.942022,0.803202,2.674751,459.394719,1
597268,12.40257,3.564586,2.74247,19.518335,80.841242,3.196121,1.466425,0.293604,1.343527,2.259254,0.937676,3.806517,604.149927,1
635526,12.107551,3.929061,2.487047,21.267952,77.87938,2.341703,1.909157,0.384735,2.193928,3.5253,1.309018,2.23151,520.080118,1
757422,13.952409,1.84823,2.590939,17.185232,97.673993,2.314961,2.442039,0.269802,1.330591,5.256422,1.376766,3.261839,1408.001206,0
1250,12.638626,0.805119,2.03559,19.619981,86.81177,1.881367,1.533224,0.412549,0.743287,3.769208,1.148812,2.054655,541.174945,1
375240,13.081274,1.630107,2.21849,21.155074,88.111293,3.222811,3.324629,0.270147,2.461345,8.952259,0.930826,3.009871,500.385119,1
901592,11.646516,3.596763,2.232951,21.463298,91.437702,2.308374,1.89935,0.553561,1.295303,3.65318,0.976572,3.601169,524.031242,1
800934,13.308412,2.642571,2.411796,17.287233,89.653506,1.835609,0.731647,0.446051,1.317109,6.008248,0.717799,1.625648,716.153472,2
810928,11.459947,2.105778,2.917485,18.262819,105.387353,2.715548,2.785759,0.170251,1.392426,3.664683,0.936967,3.075674,923.969106,0
435061,12.989421,1.685405,2.271004,16.723447,124.205496,3.273117,2.955089,0.271945,1.11256,9.042574,0.716563,1.812862,644.942394,2
935130,12.943531,1.766977,2.555638,19.014172,98.391136,3.068346,3.29445,0.131704,1.835969,3.225625,0.969779,3.448832,992.541723,0
426225,12.539299,1.401861,2.509572,24.103457,91.792302,1.82124,0.581143,0.401733,1.147042,9.510858,0.649458,1.442152,635.217117,2
191187,13.541167,1.978001,2.770554,18.057292,103.532107,2.312891,3.148528,0.27608,1.904602,2.713492,1.116868,2.723071,1247.145305,0
505600,13.501554,3.827805,2.216884,21.089325,90.676991,1.523706,1.335849,0.216226,1.288347,11.636143,0.841539,1.429495,554.625287,2
678333,13.625539,1.926932,2.459325,17.591764,114.719172,2.835938,2.788629,0.338847,1.211394,6.837604,1.087369,3.082588,1116.66788,0
37892,13.362375,1.026884,2.320849,19.547359,109.087085,1.766466,1.006417,0.397738,1.194372,3.256155,0.56866,2.299291,632.373711,2
695205,12.435481,1.151562,2.503176,24.783099,85.944907,2.720992,3.388851,0.401282,1.129282,3.312495,1.276885,3.325392,1578.854944,2
739823,12.271169,1.609352,2.262801,17.666257,80.326422,1.308124,0.455521,0.569137,0.607472,1.9594,0.768754,2.53199,543.976465,1
947524,13.349872,1.733673,2.293956,20.03089,106.103559,2.64967,1.979419,0.200466,1.274449,5.641887,1.069238,3.825132,1305.174291,0
383393,13.215014,1.703366,2.347868,14.36057,102.650908,2.786973,0.402282,0.528718,1.802898,6.73273,1.351348,3.154603,1128.677701,0
5869,13.055251,2.888773,2.327651,21.719771,96.243981,1.457121,1.381034,0.483871,1.282224,9.945924,0.84305,2.394876,512.452622,2
651877,13.505715,2.851602,2.397433,19.998676,88.684131,1.660925,0.495754,0.515017,1.077226,9.352028,0.788071,1.768808,623.88718,2
299331,14.115978,1.305589,2.3688,14.837703,97.422887,3.300368,2.51757,0.271386,2.217263,4.76936,0.885796,3.38034,1457.543222,0
604040,11.949739,1.442077,1.982227,26.262801,88.37376,2.519862,1.954598,0.498776,1.375393,2.010094,1.258457,3.208679,393.337361,1
378366,12.340012,2.834551,2.294373,21.859162,100.744619,1.347834,1.067979,0.336638,0.955654,3.197669,0.744641,3.405479,415.719118,1
398051,13.10555,1.656593,2.40808,17.431158,101.374658,2.625289,2.253283,0.268592,0.840625,5.175521,1.009811,3.660451,934.183729,0
672113,13.68146,2.641775,2.760693,19.823651,88.259775,2.013008,1.013867,0.493468,1.28858,3.837293,1.072566,3.869107,657.486096,1
652024,12.963868,3.353053,2.389575,19.790929,87.657212,1.832016,0.523267,0.444255,1.227408,2.8998,0.584657,2.069853,868.063162,2
437039,13.054147,2.835439,2.565962,17.503058,99.417327,1.861564,0.54187,0.451629,0.893813,5.097472,1.200087,1.773394,501.153728,2
847512,12.990818,3.626884,2.314848,20.917594,87.411358,1.537607,0.400372,0.629351,0.670348,6.376424,0.727668,2.286023,528.040355,2
77506,14.098338,1.931476,2.531866,21.310251,105.324185,2.745599,2.882286,0.332531,1.223393,4.653945,1.077977,3.174057,1106.750485,0
998168,14.211335,2.40234,1.917563,19.296388,96.44794,2.605793,2.294424,0.332258,1.388449,5.260837,1.062048,2.838486,1077.935401,0
281678,11.990302,2.699586,2.611591,17.658548,98.614533,3.142733,3.478792,0.286685,2.205809,7.817418,0.973983,2.858554,1174.101241,0
454016,13.520416,1.898438,2.370164,16.111982,113.649436,3.261412,3.001261,0.29967,0.818035,5.982335,1.343198,2.902174,1178.50336,0
922136,13.142261,2.790391,2.816369,17.390768,89.483278,1.252994,2.333644,0.505517,1.423338,4.015318,0.795457,3.018265,612.057399,0
592654,12.322777,1.615991,2.289385,22.004046,91.875842,1.431725,0.98468,0.324319,1.317544,3.657293,0.922416,2.385554,364.061551,1
26226,14.291536,1.798386,2.641019,14.344438,95.266392,3.197265,3.835141,0.220148,2.026598,5.195857,0.746397,2.798644,1354.781309,0
751643,13.094993,1.774415,2.351055,24.037698,104.991842,1.580655,1.034282,0.178213,0.806579,5.243979,0.540859,3.049215,667.37915,0
273410,14.149286,4.59909,2.37521,18.937325,97.374627,1.479717,0.836141,0.595302,0.751819,10.167174,0.748635,1.989689,529.889264,2
895278,11.571262,0.858385,2.479975,17.948077,89.891742,1.875295,1.333363,0.410537,2.858898,2.831269,1.05759,2.012519,528.717809,1
208025,12.286077,4.653518,2.300591,21.307647,81.430111,2.823307,3.134409,0.613712,1.262342,2.797653,0.87966,2.588765,541.091559,1
679753,12.986036,1.427078,2.21191,18.419143,113.827901,1.275193,0.820848,0.284612,0.987656,9.899597,0.638825,1.208173,405.197378,2
176209,11.794216,0.804557,2.612045,21.616748,84.181767,1.854833,0.64198,0.173561,2.436751,2.316771,0.99191,3.143973,447.279454,1
324616,14.529112,1.062495,2.742644,13.741615,85.841454,2.785312,1.73537,0.277101,2.087322,3.271556,0.840358,3.411971,861.495048,0
202347,11.476439,1.944735,2.310575,24.636148,107.028652,1.895092,1.590883,0.562727,1.099448,11.324691,1.211387,2.811413,693.580535,1
581163,13.605793,2.724508,2.482714,20.109335,97.477162,1.562062,0.558739,0.542449,0.644588,8.534178,0.660211,1.49709,700.000347,2
108942,12.682334,2.941032,2.19537,21.508732,94.785523,2.851127,3.291077,0.422918,2.447724,3.372977,0.841619,2.123644,426.671319,1
287233,11.652358,4.40097,2.363591,20.500858,98.479101,2.627208,1.091211,0.316547,1.330455,2.891848,1.257034,2.832509,328.058676,1
916383,13.077853,1.462602,2.339818,18.298979,83.147222,1.802875,2.081729,0.258655,1.407112,2.372305,0.782592,2.701481,516.512767,1
377661,11.494747,1.382091,2.58941,21.515424,81.12082,1.881853,1.176269,0.431358,1.572343,3.578877,1.056983,2.551026,605.971395,1
884272,12.063243,1.921165,2.648619,22.268637,86.512643,3.359578,2.635137,0.135432,1.100367,2.636892,0.870132,2.816963,459.171139,1
159766,12.207597,4.809442,2.376321,21.154128,97.007057,1.792636,1.782745,0.33839,1.534132,2.579921,1.255295,3.207872,354.135715,1
135249,14.561106,1.156812,2.662409,14.894935,85.954857,2.267045,2.746071,0.567491,1.557045,3.688468,0.866423,1.30223,933.065156,1
973616,13.49985,1.629047,1.72376,15.496349,105.603254,3.086879,3.43083,0.292962,1.49717,5.965046,1.068616,3.394447,1029.271333,0
722703,14.010746,1.672029,2.583783,17.256616,78.851601,1.48492,0.728133,0.505057,1.585859,7.44166,0.702478,1.632751,363.244485,2
412015,13.506965,0.907661,2.206855,21.211843,88.535999,1.945997,2.211215,0.569426,3.251369,6.077603,1.02236,2.50024,371.110079,0
911114,13.953795,1.683234,2.456668,17.371375,101.860526,2.498198,3.099838,0.275175,1.665665,8.924309,1.060234,2.795037,1176.775572,0
153213,12.318041,3.741158,2.78572,25.372036,88.806839,2.35404,2.235899,0.608002,0.847322,3.779086,1.130653,2.932676,415.025034,1
249897,12.343704,2.724508,2.782697,15.921105,87.424651,2.659545,0.570897,0.436617,0.693599,6.09418,0.688119,1.357074,721.590639,2
39445,14.286812,2.016968,2.718393,24.212586,106.960229,2.32758,2.704779,0.313085,1.547623,5.82553,1.086151,2.690553,1123.664809,0
490906,13.049959,3.104526,2.803816,26.828021,102.947968,1.445436,0.881962,0.184629,1.178735,9.348425,0.576227,1.362701,695.876055,2
859492,13.52547,1.101695,2.371625,22.177624,80.060414,2.689152,2.608858,0.306009,1.140139,3.537233,0.977155,3.119364,356.258044,1
256776,13.976028,1.3541,2.400826,13.10282,104.928545,2.734208,3.526578,0.41722,1.214375,6.657679,0.97176,2.820128,1344.30557,0
725879,13.614847,1.705073,2.357559,17.553877,108.699628,2.629604,2.793508,0.272742,1.415436,4.523448,1.04774,3.268027,808.078764,0
972430,14.358243,2.806885,2.348362,19.813207,110.607515,2.080646,3.174253,0.33902,2.50599,6.583205,0.613388,1.09021,586.979435,2
630507,12.158848,1.328762,2.253375,19.442096,84.186248,3.48979,2.971318,0.144249,2.547975,3.510988,0.969968,1.895133,486.589906,1
850286,13.804813,1.864712,2.329038,17.110469,97.014973,2.667986,2.271061,0.215969,0.435572,5.013804,0.842775,3.391919,1026.360511,0
179961,13.607219,2.105429,2.406109,14.406133,106.635362,2.671621,2.85511,0.345857,1.252782,5.762228,0.969045,2.919395,963.045058,0
475600,13.643109,1.615923,2.794628,19.901871,106.658636,2.925052,1.736516,0.288041,1.474443,5.316109,0.956861,3.397062,1294.695143,0
213102,12.944662,1.919743,2.546044,17.103735,108.918477,2.679033,3.136607,0.188785,1.542358,2.656805,1.097806,3.517866,1475.306474,0
346407,13.93199,3.452231,2.900261,25.248009,96.732671,1.815007,1.303502,0.317428,1.471362,9.768928,0.608341,1.902739,640.546363,2
714991,12.990205,4.852669,2.81563,22.43708,106.876946,2.781033,2.986709,0.282922,1.457657,4.599859,1.222797,3.111837,843.685203,0
614020,12.352295,1.53675,2.231726,18.317778,141.079678,1.866931,2.141371,0.32534,1.308519,2.210467,0.825513,2.977103,443.695235,1
985976,14.204328,3.351784,2.649578,19.826651,133.839051,3.11906,3.666348,0.211303,2.337935,6.934343,1.068737,3.223592,1182.232747,0
872797,14.028043,1.796873,2.389261,15.77638,105.386208,2.647402,2.545997,0.282921,1.326079,3.365848,1.21405,2.819867,1119.309538,0
877886,13.558265,3.481334,1.979916,21.904508,89.769582,1.295247,1.676719,0.114345,1.349618,3.806919,0.792191,1.734812,543.167254,2
845925,12.608284,1.843746,2.916181,19.746928,128.109416,1.888027,3.001533,0.23285,2.630928,3.59261,0.972538,2.145898,1047.409111,1
826805,11.7494,1.796286,2.521808,18.34492,73.640642,3.110461,2.688212,0.328514,1.621404,2.855143,1.331902,3.136563,702.746194,1
336980,11.786859,3.160611,1.838871,19.65023,133.396725,1.678465,2.310601,0.312608,2.768077,2.735494,0.750008,1.982051,306.800449,1
177849,13.62722,4.584039,2.534462,20.419724,135.349099,2.029685,0.509292,0.576796,0.957548,11.021795,0.570928,2.907812,527.211213,2
506352,12.127996,2.614453,1.971141,14.112657,105.044145,1.362822,3.501354,0.519113,1.325842,5.76841,0.726632,3.272226,450.725502,0
510575,13.58837,2.845563,2.421326,17.322266,99.953686,1.382461,0.596705,0.473353,0.795565,6.618779,0.551836,1.703937,730.637997,2
558079,12.26651,1.322102,2.475687,21.313905,72.412121,2.227391,0.700094,0.256136,0.415799,3.760862,1.298611,2.78807,697.342885,1
741356,11.864157,4.078618,2.648661,20.293154,95.11008,1.074982,0.635149,0.279667,1.273618,6.081849,0.665913,1.330345,970.032061,2
40457,12.450572,3.799888,1.922639,17.452073,90.34876,1.948767,2.771088,0.350678,2.667523,5.001938,0.824639,1.801364,307.634328,1
136842,12.656332,2.589151,2.524201,17.21996,90.289504,1.746084,3.319534,0.543354,1.837405,4.941676,0.78343,2.198832,476.172374,2
162360,11.448936,0.953841,2.207527,19.184573,130.258459,2.759147,2.631056,0.327414,1.765448,3.48574,1.314614,3.04301,655.939654,1
489649,13.446472,1.67753,2.397384,21.874964,99.094525,3.268257,3.460195,0.171514,1.995246,4.690116,1.051035,3.349304,861.898027,0
757402,13.884475,1.955264,2.450509,19.919348,95.49275,2.290128,2.478815,0.280287,1.619625,8.397859,1.081191,3.23737,1221.864707,0
445914,12.978469,1.410884,2.367371,26.883038,130.272752,2.237024,3.234399,0.478656,2.324013,3.47354,1.004661,2.094742,867.684613,1
251779,13.67848,2.661323,2.833688,21.337013,91.605822,1.877468,3.18791,0.49605,1.40678,5.732211,0.91736,2.091782,603.738237,2
885251,12.605022,1.604095,2.78041,24.129176,77.069607,1.786099,1.959971,0.308937,1.781732,2.425488,0.989444,3.636037,420.996769,1
336374,11.981299,2.941264,2.616625,26.546125,86.799501,2.553809,3.336071,0.596552,1.818368,2.071624,0.87397,2.682653,343.611346,1
25845,13.170925,3.914676,2.563206,18.3186,101.197206,1.399858,0.64992,0.612722,1.117126,5.935074,0.820269,2.361273,498.236516,2
468949,12.858482,4.797684,2.364987,17.211759,79.484505,1.880083,2.181046,0.442703,1.312486,2.558658,1.281433,3.1704,385.245324,1
609929,12.449395,1.01029,2.311828,21.258494,92.078459,1.891654,1.965044,0.268202,2.020351,2.041997,0.996678,2.719779,450.544253,1
405731,14.283424,1.65494,2.539931,18.400662,93.944356,3.37759,3.60706,0.327631,2.957078,8.661854,1.096943,3.174849,1106.984606,0
891887,12.565564,1.737087,2.129353,17.69537,88.692811,3.607675,2.890944,0.420516,2.355324,4.754304,0.743677,3.176803,409.99827,1
647641,11.771111,1.62667,2.464637,20.593817,95.810944,2.653492,2.254235,0.304178,1.761448,3.370511,0.757666,3.031549,441.514388,1
767444,14.224023,2.816196,2.621097,26.562866,73.707879,1.915411,0.595204,0.410064,1.583925,6.489153,0.713697,1.70276,701.129127,2
997938,11.602314,0.981898,2.106148,19.959473,88.598831,3.315513,0.359531,0.416429,1.631091,3.204564,0.97409,1.925257,559.930716,1
549641,13.714003,1.556513,2.773432,14.118902,123.556768,3.037893,3.153534,0.20432,1.872197,5.035888,1.103249,3.187161,1184.376351,0
917843,13.323766,1.587334,2.368928,17.332273,105.219236,2.537321,2.100902,0.26572,1.663598,5.987685,1.108803,3.847655,1130.771949,0
431596,12.084111,1.519257,3.016246,16.360891,104.161577,1.715317,1.451104,0.517124,1.563589,2.424982,1.082791,1.918524,709.922371,1
275692,12.64567,2.339195,2.810974,24.721665,82.801394,2.759853,2.247819,0.575276,1.88752,2.506919,0.832408,1.929788,280.549176,1
444803,12.808588,0.846344,2.740712,23.416346,104.785272,1.537498,0.593704,0.388886,1.091327,8.392443,0.860143,2.766694,678.038501,2
550614,12.585851,0.927312,2.39064,19.455973,89.713826,1.356224,2.821304,0.27152,1.765429,4.337145,0.903167,3.008971,659.939833,1
495410,11.536967,1.870589,2.526367,20.876321,78.708179,1.510912,0.780309,0.42609,1.133625,3.099296,1.377395,2.997331,536.840079,1
741058,11.706993,1.621634,2.609228,18.633602,112.803413,3.736152,2.203515,0.235753,1.602822,3.840927,0.92635,2.767891,925.093226,1
351756,11.928311,1.583264,2.362047,23.581231,87.525205,3.09415,1.383596,0.49674,1.105761,3.335827,1.043823,3.626751,403.269184,1
901654,12.697623,2.830695,2.378374,19.335672,78.006909,2.00202,0.602191,0.404334,1.197681,5.194727,0.670461,1.484188,446.502187,2
996037,13.66827,1.563713,2.064351,13.744347,94.619604,2.127181,1.815073,0.279616,1.742459,10.32432,1.053508,2.964296,1485.719997,0
155084,12.488187,1.966769,2.951613,20.514593,97.05851,1.743541,1.155876,0.401761,1.30313,1.650427,0.97675,2.892827,702.401863,1
300724,13.972697,1.8986,2.40199,18.577695,117.194944,2.690517,3.453339,0.368891,1.489666,5.47308,0.917247,3.615794,1568.067967,0
140032,12.818823,1.550791,2.722911,22.448985,97.063442,3.066391,0.537097,0.421504,1.112336,3.322048,1.002056,3.458449,852.331535,0
380598,12.658984,1.934826,2.26944,22.989645,84.95997,2.325046,2.237608,0.343703,1.377761,2.919405,1.090498,2.398239,689.35973,1
328661,11.945086,1.340754,2.547393,21.640759,90.497164,1.321226,2.067323,0.27546,0.766427,4.246528,1.004318,2.832904,358.794613,1
740818,13.244005,2.65764,2.367193,19.032956,96.896818,1.878237,0.607101,0.445978,0.584159,9.942403,0.88649,2.464305,522.144675,2
899482,13.061598,2.896834,2.48326,21.088373,91.068147,1.538354,2.319814,0.674962,1.554966,7.498951,0.89246,1.490022,497.079499,2
426201,14.058399,1.946733,2.525289,21.610112,90.510396,2.711315,2.558611,0.448662,2.557803,5.447623,0.876436,2.766395,1082.650725,0
202910,11.980092,1.204127,2.208396,18.079426,84.844485,2.248681,2.131103,0.525802,2.352912,3.278679,1.470799,3.520876,276.760129,1
574438,11.998612,1.731579,2.382361,21.652858,85.114129,1.712348,1.176625,0.284508,0.811479,3.063274,1.128658,2.67926,578.290982,1
595406,12.498399,2.717312,2.194515,20.049639,84.690486,1.391918,0.612691,0.437492,1.841169,10.525644,0.59081,1.633357,699.662228,2
634445,13.169865,4.775692,2.291295,18.382558,103.440442,1.385585,0.751302,0.512301,1.542975,9.490554,0.817567,1.760341,1029.275467,2
751620,13.148249,1.803291,2.137673,14.547687,96.340103,1.827046,3.043873,0.312463,1.810512,5.607199,1.092099,2.740763,1364.069681,0
344853,11.724114,3.841733,2.794862,20.926973,78.517429,2.819274,2.536342,0.338617,0.914192,1.996361,1.062614,1.553364,434.118571,1
190657,14.197882,2.515425,2.230498,19.412274,98.436394,1.288535,1.443977,0.293031,1.195741,10.003145,1.132135,3.137801,543.416653,2
513612,13.086228,1.652933,2.789293,18.751629,92.115314,2.682113,1.330398,0.460217,2.754829,4.790295,0.892342,2.933377,678.89905,0
765538,13.521976,1.738918,2.985312,17.139275,99.085863,3.440324,3.280635,0.31393,2.494244,4.563391,0.919661,3.279547,1191.980078,0
47017,12.663137,1.230913,2.196666,18.274271,91.869035,3.549239,0.522962,0.181868,0.885781,1.899264,0.845865,1.981896,424.102303,1
898550,13.659848,0.95597,1.949587,15.422312,104.720098,2.39317,2.336422,0.461789,2.004014,1.824143,0.837465,2.082171,513.486171,1
343791,12.835037,0.78099,2.409995,21.23739,131.61427,2.71259,0.642209,0.236236,0.638539,7.911849,0.570022,2.089656,739.306468,2
263822,13.475211,1.659442,2.238293,16.424062,132.286828,3.255419,2.566667,0.301715,1.591299,6.405853,0.976047,2.674623,1189.673034,0
67197,12.029639,1.526092,2.523549,22.089036,85.304325,2.586408,1.920954,0.331571,1.364091,4.634679,1.010382,3.070238,743.224427,1
46790,14.173216,1.875359,2.366687,18.284152,110.974756,2.846267,2.614157,0.330774,1.331721,5.841222,0.915978,3.103176,1418.280969,0
737996,12.741941,2.783664,2.587346,17.53096,83.335489,2.484394,1.974474,0.357658,1.7811,3.671349,1.078467,3.248867,390.023863,1
631386,13.548957,1.806247,2.799977,16.844274,119.826179,2.766042,2.909961,0.359395,1.853946,4.293689,0.996962,2.916975,1262.033574,0
20950,13.082361,4.526135,2.407722,20.807846,132.814506,1.943223,0.466208,0.298737,0.639002,8.272846,0.645063,1.554388,676.727474,2
181281,13.548464,3.415018,2.48908,19.363982,89.357114,1.487032,1.539364,0.433215,1.660002,5.065771,0.761857,1.615187,643.261752,2
584657,14.380841,1.873777,2.68129,18.614097,122.021461,2.571796,2.091257,0.275013,1.371017,5.166136,0.998959,3.439148,1354.412462,0
867350,12.48821,1.391907,2.357575,18.336956,88.071972,2.747872,3.711459,0.403996,1.843306,2.835269,0.968097,3.159523,382.965648,1
788789,13.686474,1.38107,2.259762,28.0236,82.678327,1.826372,1.6513,0.387616,1.54311,7.833142,0.875939,1.925178,553.032787,1
699116,12.688008,1.822211,3.06282,19.705437,137.728309,1.882398,1.870751,0.338855,2.021548,3.431551,1.473662,2.772844,980.743617,1
108986,12.925373,1.709763,2.490667,16.588403,99.554745,3.051987,3.361468,0.351203,2.885465,4.592181,1.060367,3.213942,1326.07206,0
579406,13.582084,1.475289,2.323565,12.877085,101.591943,3.498237,3.365857,0.177369,2.219407,5.715231,0.842992,4.048106,1147.09025,0
964754,12.658894,1.15599,1.659426,16.45581,88.205506,2.181859,2.24895,0.463105,2.756806,3.404594,0.988168,2.405359,412.865574,1
74480,13.003176,3.081616,2.45049,19.860241,98.151975,1.974837,1.935807,0.343564,1.582389,7.586274,0.928435,1.671504,696.075608,2
990892,13.095056,1.456151,2.349641,21.450375,136.341729,3.285317,2.649407,0.199499,2.291226,6.723773,0.684319,1.467431,476.484243,2
372122,13.423115,1.403166,2.76744,16.314459,86.885679,2.526787,0.865098,0.430671,1.946333,2.609659,1.103492,3.084711,654.199438,1
492124,13.561201,2.032566,1.915609,18.20529,105.201632,2.741525,2.540458,0.282339,1.451895,9.15941,0.951906,3.210134,1544.939738,0
460215,13.554324,1.644613,2.263227,16.249117,119.832998,2.626792,2.662528,0.289999,2.0189,3.015947,1.362089,3.452208,767.43548,0
567734,12.456888,1.713084,2.495017,15.216423,82.928802,1.825927,1.740661,0.433043,1.542602,3.591231,0.727919,2.297141,467.003605,1
547584,11.825216,1.843428,2.20917,18.592825,87.264701,2.549704,2.355882,0.311958,1.563225,4.620728,0.771605,2.077685,423.7716,1
468936,14.172389,1.815665,1.772665,12.82615,97.854623,3.057464,3.858608,0.287684,1.520656,6.266378,1.064082,3.401567,839.668918,0
